Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,test_peaks
229.871452,0,0,0,0,0,0,0,0,,None,230.87872846688,0,0,1348841.5
230.204657,0,0,0,0,0,0,0,0,,None,231.21193346688,0,0,1323349.1
230.57284,0,0,0,0,0,0,0,0,,None,231.58011646688,0,0,1525578.9
231.040483,13,13,0,0,0,1,1,0,CHSP,UnsatHC,232.04775946688,-0.869862223380235,1,1378527.1
231.087432,10,16,6,0,0,0,0,0,CHO,AminoSugar,232.09470846688,-0.0871225377489548,1,5967086
231.123287,0,0,0,0,0,0,0,0,,None,232.13056346688,0,0,3691769.3
231.123812,11,20,5,0,0,0,0,0,CHO,Protein,232.13108846688,-0.0633882349384087,1,18908410
231.562376,0,0,0,0,0,0,0,0,,None,232.56965246688,0,0,2874242.5
231.580607,0,0,0,0,0,0,0,0,,None,232.58788346688,0,0,2183048.3
232.06649,0,0,0,0,0,0,0,0,,None,233.07376646688,0,0,1853726.4
232.127148,10,20,5,0,1,0,0,0,CHO,Protein,233.13442446688,0.0176868775256014,0,1966129
232.552052,0,0,0,0,0,0,0,0,,None,233.55932846688,0,0,1532338.8
232.570196,0,0,0,0,0,0,0,0,,None,233.57747246688,0,0,4080312.3
232.580935,0,0,0,0,0,0,0,0,,None,233.58821146688,0,0,1710523.5
232.58846,0,0,0,0,0,0,0,0,,None,233.59573646688,0,0,1772221.8
232.620247,0,0,0,0,0,0,0,0,,None,233.62752346688,0,0,1325319.4
233.056096,13,15,0,0,0,1,1,0,CHSP,UnsatHC,234.06337246688,-0.704020360993754,1,2310218.8
233.154736,15,22,2,0,0,0,0,0,CHO,Lignin,234.16201246688,-0.138863172878582,1,3206504.5
233.55988,0,0,0,0,0,0,0,0,,None,234.56715646688,0,0,6127073
233.56528,0,0,0,0,0,0,0,0,,None,234.57255646688,0,0,1514850.8
233.570729,0,0,0,0,0,0,0,0,,None,234.57800546688,0,0,1909220.3
233.578021,0,0,0,0,0,0,0,0,,None,234.58529746688,0,0,2727654.5
234.045708,9,9,1,5,0,1,0,0,CHONS,UnsatHC,235.05298446688,-0.867208218815731,1,1707248.3
234.547307,0,0,0,0,0,0,0,0,,None,235.55458346688,0,0,1333634.3
234.549562,0,0,0,0,0,0,0,0,,None,235.55683846688,0,0,1436419
234.567746,0,0,0,0,0,0,0,0,,None,235.57502246688,0,0,2798856.3
235.061207,12,12,5,0,0,0,0,0,CHO,Lignin,236.06848346688,-0.0422385057313536,1,1977494.1
235.074276,9,17,5,0,0,0,1,0,CHOP,AminoSugar,236.08155246688,-0.81455191208547,1,6960538
235.392663,0,0,0,0,0,0,0,0,,None,236.39993946688,0,0,1346932.5
236.09567,11,16,1,3,0,0,1,0,CHONP,UnsatHC,237.10294646688,0.641891727774518,1,1556154.3
236.096212,9,19,4,1,0,1,0,0,CHONS,Protein,237.10348846688,-0.0407981344124674,1,13931194
237.040462,11,10,6,0,0,0,0,0,CHO,Lignin,238.04773846688,-0.00173612243764956,1,9522111
237.071356,0,0,0,0,0,0,0,0,,None,238.07863246688,0,0,1897671.1
237.07684,12,14,5,0,0,0,0,0,CHO,Lignin,238.08411646688,0.0297920755037966,1,3583432.8
237.089957,9,19,5,0,0,0,1,0,CHOP,AminoSugar,238.09723346688,-0.937585358494352,1,1629132.3
237.099637,8,19,4,1,1,1,0,0,CHONS,Protein,238.10691346688,-0.335292994307348,0,1589838.9
237.562414,0,0,0,0,0,0,0,0,,None,238.56969046688,0,0,2026316.1
237.57364,0,0,0,0,0,0,0,0,,None,238.58091646688,0,0,1443023.3
238.048327,10,5,1,7,0,0,0,0,CHON,ConHC,239.05560346688,-0.190950888991448,1,1904334.3
238.066539,0,0,0,0,0,0,0,0,,None,239.07381546688,0,0,1491411.1
238.552053,0,0,0,0,0,0,0,0,,None,239.55932946688,0,0,1965139.6
238.570196,0,0,0,0,0,0,0,0,,None,239.57747246688,0,0,2230104.3
238.588429,0,0,0,0,0,0,0,0,,None,239.59570546688,0,0,1971549.1
238.95914,8,4,3,2,0,2,0,0,CHONS,ConHC,239.96641646688,-0.346222530694421,1,1393726.3
239.056103,11,12,6,0,0,0,0,0,CHO,Lignin,240.06337946688,0.0360359835548052,1,3846615.5
239.092495,12,16,5,0,0,0,0,0,CHO,Lignin,240.09977146688,0.00898468158609639,1,2942945
239.128877,13,20,4,0,0,0,0,0,CHO,Protein,240.13615346688,0.0235846202992698,1,5837290.5
239.559848,0,0,0,0,0,0,0,0,,None,240.56712446688,0,0,7835225.5
239.565544,0,0,0,0,0,0,0,0,,None,240.57282046688,0,0,1675739.1
239.571303,0,0,0,0,0,0,0,0,,None,240.57857946688,0,0,2611036.5
240.045778,0,0,0,0,0,0,0,0,,None,241.05305446688,0,0,2148565.8
240.063947,10,7,1,7,0,0,0,0,CHON,ConHC,241.07122346688,-0.06464346849339,1,1796826.5
240.567606,0,0,0,0,0,0,0,0,,None,241.57488246688,0,0,7487321.5
240.573386,0,0,0,0,0,0,0,0,,None,241.58066246688,0,0,1989211.1
240.579166,0,0,0,0,0,0,0,0,,None,241.58644246688,0,0,2048348.5
240.585883,0,0,0,0,0,0,0,0,,None,241.59315946688,0,0,2580062.3
240.597406,0,0,0,0,0,0,0,0,,None,241.60468246688,0,0,1458017.1
241.053566,13,11,1,2,0,0,1,0,CHONP,UnsatHC,242.06084246688,0.235596635295083,1,2096595
241.071807,11,14,6,0,0,0,0,0,CHO,Lignin,242.07908346688,-0.187066471758783,1,3417559.5
241.108155,12,18,5,0,0,0,0,0,CHO,Protein,242.11543146688,-0.0321275681606888,1,3127264.5
241.144594,13,22,4,0,0,0,0,0,CHO,Protein,242.15187046688,-0.25303244572569,1,2790889.5
241.557414,0,0,0,0,0,0,0,0,,None,242.56469046688,0,0,2741327.3
242.176199,13,25,3,1,0,0,0,0,CHON,Lipid,243.18347546688,-0.130736185703465,1,7541990
242.986491,0,0,0,0,0,0,0,0,,None,243.99376746688,0,0,2074408.5
243.087434,11,16,6,0,0,0,0,0,CHO,Lignin,244.09471046688,-0.0910330254686282,1,6387136.5
243.123861,12,20,5,0,0,0,0,0,CHO,Protein,244.13113746688,-0.260984242533529,2,5102025
243.160202,13,24,4,0,0,0,0,0,CHO,Protein,244.16747846688,-0.0786676429038802,1,2746065.8
245.048964,10,14,5,0,0,1,0,0,CHOS,Lignin,246.05624046688,-0.187830960664474,1,3658119.8
245.056112,14,15,0,0,0,1,1,0,CHSP,UnsatHC,246.06338846688,-0.734710600883761,1,1818505.4
245.074349,0,0,0,0,0,0,0,0,,None,246.08162546688,0,0,1343885.5
245.103069,11,18,6,0,0,0,0,0,CHO,Protein,246.11034546688,-0.0290783388651116,1,12663700
245.139477,12,22,5,0,0,0,0,0,CHO,Protein,246.14675346688,-0.120457327156118,1,8481692
246.04579,0,0,0,0,0,0,0,0,,None,247.05306646688,0,0,1724263.8
246.063953,10,19,0,1,0,1,2,0,CHNSP,Lipid,247.07122946688,0.460831559701646,1,2859115.8
246.106408,10,18,6,0,1,0,0,0,CHO,Protein,247.11368446688,0.0351308751509401,0,1688949.3
246.565617,0,0,0,0,0,0,0,0,,None,247.57289346688,0,0,1368026.8
246.567693,0,0,0,0,0,0,0,0,,None,247.57496946688,0,0,2077659.3
246.58587,0,0,0,0,0,0,0,0,,None,247.59314646688,0,0,2106079.3
247.053593,6,13,1,6,0,1,1,0,CHONSP,Lipid,248.06086946688,0.188678367980188,1,3196741.5
247.081727,0,0,0,0,0,0,0,0,,None,248.08900346688,0,0,15002956
247.082343,10,16,7,0,0,0,0,0,CHO,Carb,248.08961946688,-0.0669055804893016,1,205647184
247.097522,14,16,4,0,0,0,0,0,CHO,Lignin,248.10479846688,0.243990121751886,1,2117583
247.110852,0,0,0,0,0,0,0,0,,None,248.11812846688,0,0,1364818
247.118699,11,20,6,0,0,0,0,0,CHO,Protein,248.12597546688,0.0520208333514922,1,1744723.8
247.57553,0,0,0,0,0,0,0,0,,None,248.58280646688,0,0,3277750.5
248.043195,9,17,1,1,0,1,2,0,CHONSP,Lipid,249.05047146688,0.547744877675175,1,1424410.9
248.061377,10,11,1,5,0,1,0,0,CHONS,UnsatHC,249.06865346688,-0.89443483507842,1,2466078.8
248.085094,0,0,0,0,0,0,0,0,,None,249.09237046688,0,0,1701411.9
248.085706,9,16,7,0,1,0,0,0,CHO,Carb,249.09298246688,-0.0994037637433349,0,19891748
248.583324,0,0,0,0,0,0,0,0,,None,249.59060046688,0,0,1413005.5
249.032245,12,11,4,0,0,0,1,0,CHOP,Lignin,250.03952146688,-0.10444500870186,1,17280748
249.040449,12,10,6,0,0,0,0,0,CHO,Lignin,250.04772546688,0.0503372704235334,1,1692653.6
249.07689,13,14,5,0,0,0,0,0,CHO,Lignin,250.08416646688,-0.171570158237488,1,4928245
249.089323,13,10,0,6,0,0,0,0,CHN,ConHC,250.09659946688,0.379394682630026,1,11263736
249.089954,10,19,5,0,0,0,1,0,CHOP,Protein,250.09723046688,-0.880603434084401,1,108900088
249.113267,14,18,4,0,0,0,0,0,CHO,Lignin,250.12054346688,-0.137536403628008,1,1990396.9
249.149688,15,22,3,0,0,0,0,0,CHO,Lignin,250.15696446688,-0.27940209521471,1,4632324.5
250.035626,11,11,4,0,1,0,1,0,CHOP,Lignin,251.04290246688,-0.208241617257403,1,2839483.8
250.093287,9,19,5,0,1,0,1,0,CHOP,Protein,251.10056346688,-0.79011642689786,1,12758984
250.144934,14,21,3,1,0,0,0,0,CHON,Lipid,251.15221046688,-0.266457061631576,1,2102994.3
250.981562,7,4,1,6,0,2,0,0,CHONS,ConHC,251.98883846688,-0.152011415392998,1,3212924.3
251.056177,12,12,6,0,0,0,0,0,CHO,Lignin,252.06345346688,-0.259256465347545,2,6433931.5
251.069265,0,0,0,0,0,0,0,0,,None,252.07654146688,0,0,1779597.9
251.07443,15,13,0,2,0,0,1,0,CHNP,UnsatHC,252.08170646688,-0.283753950229808,2,1362575
251.086329,0,0,0,0,0,0,0,0,,None,252.09360546688,0,0,2075793.4
251.086977,0,0,0,0,0,0,0,0,,None,252.09425346688,0,0,34373776
251.092503,13,16,5,0,0,0,0,0,CHO,Lignin,252.09977946688,-0.0231764581334952,1,3146130.5
251.12896,14,20,4,0,0,0,0,0,CHO,Lignin,252.13623646688,-0.306724971792517,1,1500698
252.063962,11,7,1,7,0,0,0,0,CHON,ConHC,253.07123846688,-0.120850082430039,1,1768020.4
252.090362,0,0,0,0,0,0,0,0,,None,253.09763846688,0,0,4194137.5
252.585922,0,0,0,0,0,0,0,0,,None,253.59319846688,0,0,2262715.3
252.927794,10,6,0,0,0,4,0,0,CHS,ConHC,253.93507046688,0.6398711280177,1,1412093.9
253.03534,11,10,7,0,0,0,0,0,CHO,Lignin,254.04261646688,0.142530495400647,2,1911058.9
253.05368,14,11,1,2,0,0,1,0,CHONP,ConHC,254.06095646688,-0.224242562868386,1,1931286.4
253.071808,12,14,6,0,0,0,0,0,CHO,Lignin,254.07908446688,-0.182167218231841,1,3994138
253.10818,13,18,5,0,0,0,0,0,CHO,Lignin,254.11545646688,-0.128990894440943,1,2173217
253.144557,14,22,4,0,0,0,0,0,CHO,Lipid,254.15183346688,-0.0955030686574893,1,13812264
253.557347,0,0,0,0,0,0,0,0,,None,254.56462346688,0,0,2383992
253.593787,0,0,0,0,0,0,0,0,,None,254.60106346688,0,0,1896830.9
254.043239,10,5,2,7,0,0,0,0,CHON,ConHC,255.05051546688,-0.168695130543712,1,1910997.1
254.061487,0,0,0,0,0,0,0,0,,None,255.06876346688,0,0,2547416.8
254.079687,8,18,6,1,0,0,1,0,CHONP,Other,255.08696346688,0.824654922084888,2,1462748.1
254.147951,13,22,4,0,1,0,0,0,CHO,Lipid,255.15522746688,-0.248611328255567,0,1928169.1
254.565135,0,0,0,0,0,0,0,0,,None,255.57241146688,0,0,5088056.5
254.578029,0,0,0,0,0,0,0,0,,None,255.58530546688,0,0,1580859
254.583262,0,0,0,0,0,0,0,0,,None,255.59053846688,0,0,3446076
255.050992,11,12,7,0,0,0,0,0,CHO,Lignin,256.05826846688,0.133848518921185,2,2590100.3
255.06924,14,13,1,2,0,0,1,0,CHONP,UnsatHC,256.07651646688,0.12923059283644,1,2166423.8
255.087475,12,16,6,0,0,0,0,0,CHO,Lignin,256.09475146688,-0.246864410981945,2,4732315
255.106021,13,20,3,0,0,1,0,0,CHOS,Lipid,256.11329746688,0.0692327190683301,1,2094238.6
255.123846,13,20,5,0,0,0,0,0,CHO,Protein,256.13112246688,-0.190193130276653,1,4102050
255.160198,14,24,4,0,0,0,0,0,CHO,Lipid,256.16747446688,-0.059367724140932,1,5637033
255.232973,16,32,2,0,0,0,0,0,CHO,Lipid,256.24024946688,-0.074912040629054,1,2938806.5
255.572876,0,0,0,0,0,0,0,0,,None,256.58015246688,0,0,2266870
257.048916,11,14,5,0,0,1,0,0,CHOS,Lignin,258.05619246688,0.00690942523436842,1,2864390.8
257.066725,11,14,7,0,0,0,0,0,CHO,Lignin,258.07400146688,-0.188561341975418,1,1961226
257.103111,12,18,6,0,0,0,0,0,CHO,Protein,258.11038746688,-0.190447507803808,2,11055377
257.139492,13,22,5,0,0,0,0,0,CHO,Protein,258.14676846688,-0.172964319076792,1,5489943
257.175878,14,26,4,0,0,0,0,0,CHO,Lipid,258.18315446688,-0.174852151406808,1,3774237.8
257.182141,0,0,0,0,0,0,0,0,,None,258.18941746688,0,0,1410591
258.017214,9,10,6,1,0,0,1,0,CHONP,Tannin,259.02449046688,0.320826497269936,1,1404598.5
258.064019,11,19,0,1,0,1,2,0,CHNSP,Lipid,259.07129546688,0.184729921433033,1,1776574.9
258.106438,11,18,6,0,1,0,0,0,CHO,Protein,259.11371446688,-0.0822753828879097,0,1428294.6
258.179256,13,26,4,0,1,0,0,0,CHO,Lipid,259.18653246688,-0.263540236401408,0,1866707.8
258.99759,7,10,1,4,0,1,2,0,CHONSP,Lignin,260.00486646688,0.723859605299872,1,1402726.3
259.02251,17,8,1,0,0,1,0,0,CHOS,ConHC,260.02978646688,-0.772596027261228,1,2286186.8
259.053491,7,13,1,6,0,1,1,0,CHONSP,Lipid,260.06076746688,0.572188267496198,1,1519856.3
259.064607,11,16,5,0,0,1,0,0,CHOS,Lignin,260.07188346688,-0.150545993218663,1,1814386.3
259.082343,11,16,7,0,0,0,0,0,CHO,Lignin,260.08961946688,-0.0638186945307654,1,2568309.3
259.118055,0,0,0,0,0,0,0,0,,None,260.12533146688,0,0,2941563.8
259.118774,12,20,6,0,0,0,0,0,CHO,Protein,260.12605046688,-0.23870073700727,2,39745148
259.155133,13,24,5,0,0,0,0,0,CHO,Protein,260.16240946688,-0.136783711494921,1,3211906.3
259.575547,0,0,0,0,0,0,0,0,,None,260.58282346688,0,0,2314957
260.061473,0,0,0,0,0,0,0,0,,None,261.06874946688,0,0,2889506.8
260.079673,11,21,0,1,0,1,2,0,CHNSP,Lipid,261.08694946688,0.168229090272554,1,2207782
260.122102,11,20,6,0,1,0,0,0,CHO,Protein,261.12937846688,-0.135007712282782,0,4711213.5
260.565311,0,0,0,0,0,0,0,0,,None,261.57258746688,0,0,1440891.1
260.955931,0,0,0,0,0,0,0,0,,None,261.96320746688,0,0,1466559.4
261.051116,0,0,0,0,0,0,0,0,,None,262.05839246688,0,0,1763792
261.06917,7,15,1,6,0,1,1,0,CHONSP,Lipid,262.07644646688,0.457377691319602,1,2699219.3
261.076872,14,14,5,0,0,0,0,0,CHO,Lignin,262.08414846688,-0.0950342863073336,1,1920724.5
261.089986,11,19,5,0,0,0,1,0,CHOP,Protein,262.09726246688,-0.962377392510541,1,2634198.8
261.134408,12,22,6,0,0,0,0,0,CHO,Protein,262.14168446688,-0.175584741948978,2,1974238.5
261.572945,0,0,0,0,0,0,0,0,,None,262.58022146688,0,0,1676586.8
262.058847,10,19,1,1,0,1,2,0,CHONSP,Lipid,263.06612346688,0.511203488468154,1,1639550.8
263.056163,13,12,6,0,0,0,0,0,CHO,Lignin,264.06343946688,-0.194457362700927,2,2915626.3
263.066719,14,17,1,0,0,1,1,0,CHOSP,UnsatHC,264.07399546688,-0.844835477139215,1,1386284
263.084947,7,17,1,6,0,1,1,0,CHONSP,Lipid,264.09222346688,-0.0267629236216154,1,1637935.1
263.092537,14,16,5,0,0,0,0,0,CHO,Lignin,264.09981346688,-0.150862582826843,1,5867824.5
263.105598,11,21,5,0,0,0,1,0,CHOP,Protein,264.11287446688,-0.81091192722487,1,10629427
263.128883,15,20,4,0,0,0,0,0,CHO,Lignin,264.13615946688,-0.00127388827590036,1,2257718.8
264.108911,10,21,5,0,1,0,1,0,CHOP,Protein,265.11618746688,-0.6500337895058,1,1387997.8
264.997193,7,12,3,2,0,1,2,0,CHONSP,Protein,266.00446946688,-0.313885627990394,2,2517108.3
265.05367,15,11,1,2,0,0,1,0,CHONP,ConHC,266.06094646688,-0.17654330953837,1,1632381.8
265.071049,0,0,0,0,0,0,0,0,,None,266.07832546688,0,0,2083456.8
265.071791,13,14,6,0,0,0,0,0,CHO,Lignin,266.07906746688,-0.110060818844267,1,36121216
265.102651,13,20,0,2,0,0,2,0,CHNP,Lipid,266.10992746688,0.917686620448683,1,3367558
265.1082,14,18,5,0,0,0,0,0,CHO,Lignin,266.11547646688,-0.198329615127996,2,5328519
265.147191,0,0,0,0,0,0,0,0,,None,266.15446746688,0,0,12909198
265.147899,12,26,4,0,0,1,0,0,CHOS,Protein,266.15517546688,0.0170807124161441,1,316701312
266.061373,19,9,1,1,0,0,0,0,CHON,ConHC,267.06864946688,-0.881985513842759,1,1992999.6
266.075136,12,14,6,0,1,0,0,0,CHO,Lignin,267.08241246688,-0.0728130312122968,1,4882218
266.079577,12,9,1,7,0,0,0,0,CHON,ConHC,267.08685346688,0.0167755169341111,1,2215722.8
266.147386,0,0,0,0,0,0,0,0,,None,267.15466246688,0,0,2283062
266.151287,11,26,4,0,1,1,0,0,CHOS,Protein,267.15856346688,-0.107112718652486,0,33991480
267.051059,12,12,7,0,0,0,0,0,CHO,Lignin,268.05833546688,-0.122089021975592,2,6460365.5
267.069219,15,13,1,2,0,0,1,0,CHONP,UnsatHC,268.07649546688,0.201781659164564,1,2410448.8
267.087451,13,16,6,0,0,0,0,0,CHO,Lignin,268.09472746688,-0.146294111602904,2,6070227.5
267.106143,14,20,3,0,0,1,0,0,CHOS,Lignin,268.11341946688,-0.388897281644229,1,2483926.8
267.123834,14,20,5,0,0,0,0,0,CHO,Lignin,268.13111046688,-0.136926967965849,1,2595289.8
267.143744,15,26,0,0,0,0,2,0,CHP,Lipid,268.15102046688,-0.173828464031488,2,10816477
267.152172,15,25,2,0,0,0,1,0,CHOP,Lipid,268.15944846688,-0.86482196086681,1,2309086.5
267.154637,0,0,0,0,0,0,0,0,,None,268.16191346688,0,0,1606111
267.160268,15,24,4,0,0,0,0,0,CHO,Lipid,268.16754446688,-0.317741955392927,1,3560416
268.058877,11,7,2,7,0,0,0,0,CHON,ConHC,269.06615346688,-0.115070511933304,1,2805878.3
268.077049,19,11,1,1,0,0,0,0,CHON,ConHC,269.08432546688,-0.971764072587855,1,3095673.3
268.147207,14,26,0,0,1,0,2,0,CHP,Lipid,269.15448346688,-0.575039575790896,1,1579908.9
268.897111,0,0,0,0,0,0,0,0,,None,269.90438746688,0,0,1411586.1
269.048472,14,11,2,2,0,0,1,0,CHONP,ConHC,270.05574846688,0.243100990626877,1,1649691.4
269.066699,12,14,7,0,0,0,0,0,CHO,Lignin,270.07397546688,-0.0839132316069464,2,5125918.5
269.103116,13,18,6,0,0,0,0,0,CHO,Lignin,270.11039246688,-0.200497579986151,2,6826276.5
269.118333,17,18,3,0,0,0,0,0,CHO,Lignin,270.12560946688,-0.055614053212983,1,1480103
269.121701,14,22,3,0,0,1,0,0,CHOS,Lipid,270.12897746688,-0.0451798251526811,2,3841831.5
269.13952,14,22,5,0,0,0,0,0,CHO,Protein,270.14679646688,-0.268928526882626,2,4883754.5
269.17583,15,26,4,0,0,0,0,0,CHO,Lipid,270.18310646688,0.0105710531436148,1,3700528.5
270.056323,18,9,2,1,0,0,0,0,CHON,ConHC,271.06359946688,-0.99950189006061,1,1938371.4
270.074602,8,18,7,1,0,0,1,0,CHONP,Other,271.08187846688,0.774602939596709,2,1594822.5
271.061274,15,12,5,0,0,0,0,0,CHO,Lignin,272.06855046688,-0.282910979198498,3,7185003
271.064639,12,16,5,0,0,1,0,0,CHOS,Lignin,272.07191546688,-0.261521957746802,1,5234283.5
271.071892,6,16,6,4,0,1,0,0,CHONS,Other,272.07916846688,-0.417194306527551,1,1842028.9
271.082356,12,16,7,0,0,0,0,0,CHO,Lignin,272.08963246688,-0.108782461614021,2,4171374.5
271.097577,16,16,4,0,0,0,0,0,CHO,Lignin,272.10485346688,0.0203418643210996,1,1471089.1
271.118792,13,20,6,0,0,0,0,0,CHO,Protein,272.12606846688,-0.294320497936346,2,13524597
271.133997,17,20,3,0,0,0,0,0,CHO,Lignin,272.14127346688,-0.10641009955741,1,1584183.3
271.155096,14,24,5,0,0,0,0,0,CHO,Protein,272.16237246688,0.00519550146579551,1,3134586.8
271.191473,15,28,4,0,0,0,0,0,CHO,Lipid,272.19874946688,0.0364451345674969,1,2029696.8
272.061393,12,11,1,5,0,1,0,0,CHONS,UnsatHC,273.06866946688,-0.874416242983462,1,2082834.1
272.072465,8,20,5,1,0,1,1,0,CHONSP,Other,273.07974146688,0.873337651121338,3,1427604
272.079627,12,21,0,1,0,1,2,0,CHNSP,Lipid,273.08690346688,0.329281334428047,1,1494293.3
272.122113,12,20,6,0,1,0,0,0,CHO,Protein,273.12938946688,-0.169350065608074,0,1796380.3
273.043851,11,14,6,0,0,1,0,0,CHOS,Lignin,274.05112746688,-0.067851864738064,1,2762678.8
273.051064,15,15,1,0,0,1,1,0,CHOSP,UnsatHC,274.05834046688,-0.796046854981944,1,2151352
273.06925,8,15,1,6,0,1,1,0,CHONSP,Lipid,274.07652646688,0.145462730875974,1,1753531
273.087524,6,18,6,4,0,1,0,0,CHONS,Other,274.09480046688,-0.348221417752962,1,1955774
273.098033,12,18,7,0,0,0,0,0,CHO,AminoSugar,274.10530946688,-0.206250583462209,2,3676095.8
273.11337,16,18,4,0,0,0,0,0,CHO,Lignin,274.12064646688,-0.501241631231314,1,1569346.4
273.134412,13,22,6,0,0,0,0,0,CHO,Protein,274.14168846688,-0.182489866064762,2,26914758
273.170806,14,26,5,0,0,0,0,0,CHO,Protein,274.17808246688,-0.213444413597812,2,2088396
274.040613,10,15,4,1,0,0,2,0,CHONP,Protein,275.04788946688,-0.939733733283618,2,1474142.4
274.058811,11,19,1,1,0,1,2,0,CHONSP,Lipid,275.06608746688,0.619779492291596,1,2568289.5
274.076984,11,19,3,1,0,0,2,0,CHONP,Lipid,275.08426046688,-0.886875459734542,2,2078564.5
274.09537,12,23,0,1,0,1,2,0,CHNSP,Lipid,275.10264646688,-0.0109536569801543,1,1381223.6
274.137746,12,22,6,0,1,0,0,0,CHO,Protein,275.14502246688,-0.106090525533157,0,3701870.8
274.971702,8,9,3,2,0,2,1,0,CHONSP,Lignin,275.97897846688,0.875388123092659,1,5811451.5
275.048548,7,13,2,6,0,1,1,0,CHONSP,Lipid,276.05582446688,0.0232772484207001,1,1858312.6
275.056217,14,12,6,0,0,0,0,0,CHO,Lignin,276.06349346688,-0.381611775895513,2,1401098
275.066691,15,17,1,0,0,1,1,0,CHOSP,UnsatHC,276.07396746688,-0.706691332631991,1,3639051.8
275.07481,15,16,3,0,0,1,0,0,CHOS,Lignin,276.08208646688,-0.258607796546686,2,1381389.1
275.085026,8,17,1,6,0,1,1,0,CHONSP,Lipid,276.09230246688,-0.311735891455899,1,1711118.9
275.092567,15,16,5,0,0,0,0,0,CHO,Lignin,276.09984346688,-0.252962041150812,2,2668816.3
275.105623,12,21,5,0,0,0,1,0,CHOP,Protein,276.11289946688,-0.866211902791783,2,2842386.3
275.113765,12,20,7,0,0,0,0,0,CHO,AminoSugar,276.12104146688,-0.501483622019801,2,2000659.8
275.128887,16,20,4,0,0,0,0,0,CHO,Lignin,276.13616346688,-0.0157041364994944,1,2579222.3
275.150088,13,24,6,0,0,0,0,0,CHO,Protein,276.15736446688,-0.275074612301757,2,2688794
275.971284,12,8,1,1,0,2,1,0,CHONSP,ConHC,276.97856046688,-0.248007571066419,1,1531429.5
276.056316,11,11,2,5,0,1,0,0,CHONS,Lignin,277.06359246688,-0.892046399185532,1,2636724
276.074638,11,21,1,1,0,1,2,0,CHONSP,Lipid,277.08191446688,-0.0232980922013055,1,2486199.3
277.035441,13,10,7,0,0,0,0,0,CHO,ConHC,278.04271746688,-0.233025991880589,3,1474907.8
277.064185,7,15,2,6,0,1,1,0,CHONSP,Lipid,278.07146146688,0.0700899686208275,1,1938016.8
277.07177,14,14,6,0,0,0,0,0,CHO,Lignin,278.07904646688,-0.0297932553501003,1,3984482
277.10816,15,18,5,0,0,0,0,0,CHO,Lignin,278.11543646688,-0.0459470361549124,1,6696552.5
277.121246,12,23,5,0,0,0,1,0,CHOP,Protein,278.12852246688,-0.76262613458445,2,1727850.5
277.144621,16,22,4,0,0,0,0,0,CHO,Lignin,278.15189746688,-0.317352787399371,1,2783086.5
277.180927,17,26,3,0,0,0,0,0,CHO,Lipid,278.18820346688,-0.0315109695146154,1,1759092.9
278.152949,0,0,0,0,0,0,0,0,,None,279.16022546688,0,0,3414301
279.051078,13,12,7,0,0,0,0,0,CHO,Lignin,280.05835446688,-0.184700721093992,3,2771385.5
279.087467,14,16,6,0,0,0,0,0,CHO,Lignin,280.09474346688,-0.197150004720337,2,41182144
279.100493,11,21,6,0,0,0,1,0,CHOP,Protein,280.10776946688,-0.694554743685742,1,2476482.3
279.11836,14,22,0,2,0,0,2,0,CHNP,Lipid,280.12563646688,0.661380808830566,1,1442885.4
279.123772,15,20,5,0,0,0,0,0,CHO,Lignin,280.13104846688,0.0902635397926587,1,3995590.3
279.160245,16,24,4,0,0,0,0,0,CHO,Lipid,280.16752146688,-0.222038870270715,1,2566604.8
279.163631,13,28,4,0,0,1,0,0,CHOS,Protein,280.17090746688,-0.276223112275963,1,3643341.3
279.589187,0,0,0,0,0,0,0,0,,None,280.59646346688,0,0,1424408.1
280.077084,0,0,0,0,0,0,0,0,,None,281.08436046688,0,0,2080622.4
280.090825,13,16,6,0,1,0,0,0,CHO,Lignin,281.09810146688,-0.207695746461739,1,6286449
280.095188,13,11,1,7,0,0,0,0,CHON,UnsatHC,281.10246446688,0.154906930661803,1,1628017.6
280.149984,0,0,0,0,0,0,0,0,,None,281.15726046688,0,0,1856891.4
281.066702,13,14,7,0,0,0,0,0,CHO,Lignin,282.07397846688,-0.0909788991748489,3,11578655
281.103098,14,18,6,0,0,0,0,0,CHO,Lignin,282.11037446688,-0.128164304753585,2,4145957.5
281.116182,11,23,6,0,0,0,1,0,CHOP,Protein,282.12345846688,-0.827602147206057,1,3080487.8
281.121723,15,22,3,0,0,1,0,0,CHOS,Lignin,282.12899946688,-0.121236668462153,2,5937448.5
281.139556,15,22,5,0,0,0,0,0,CHO,Lignin,282.14683246688,-0.385083819969689,2,2901804
281.17594,16,26,4,0,0,0,0,0,CHO,Lipid,282.18321646688,-0.379696146960962,1,3853106.5
281.178934,15,27,1,2,0,0,1,0,CHONP,Lipid,282.18621046688,-0.391435427834311,1,1562419
282.056444,11,15,2,3,0,0,2,0,CHONP,Lignin,283.06372046688,0.810045242270232,1,2637265.5
282.069956,12,14,7,0,1,0,0,0,CHO,Lignin,283.07723246688,0.265563638951948,1,1504212
282.074422,12,9,2,7,0,0,0,0,CHON,ConHC,283.08169846688,0.261771143728218,1,2421460.8
282.092726,0,0,0,0,0,0,0,0,,None,283.10000246688,0,0,1954520.1
